attribute_name,threshold,result
checkins,8.442105263157915,0.05741324921135647
checkins,8.48421052631581,0.0683491062039958
checkins,8.526315789473704,0.06603575184016824
checkins,8.5684210526316,0.06561514195583597
checkins,8.610526315789494,0.06561514195583597
checkins,8.652631578947389,0.06519453207150368
checkins,8.694736842105284,0.05509989484752892
checkins,8.736842105263179,0.054048370136698214
checkins,8.778947368421074,0.05299684542586751
checkins,8.821052631578969,0.05362776025236593
checkins,8.863157894736863,0.058885383806519455
checkins,8.905263157894758,0.05846477392218717
checkins,8.947368421052653,0.05720294426919033
checkins,8.989473684210548,0.06056782334384858
checkins,9.031578947368443,0.07150368033648791
checkins,9.073684210526338,0.07318611987381704
checkins,9.115789473684233,0.07549947423764458
checkins,9.157894736842128,0.07381703470031546
checkins,9.200000000000022,0.05825446898002103
checkins,9.242105263157917,0.05804416403785489
checkins,9.284210526315812,0.06267087276550999
checkins,9.326315789473707,0.06456361724500526
checkins,9.368421052631602,0.06792849631966351
checkins,9.410526315789497,0.07150368033648791
checkins,9.452631578947392,0.0729758149316509
checkins,9.494736842105286,0.0740273396424816
checkins,9.536842105263181,0.0765509989484753
checkins,9.578947368421076,0.08559411146161935
checkins,9.621052631578971,0.08517350157728706
checkins,9.663157894736866,0.08601472134595163
checkins,9.70526315789476,0.08916929547844374
checkins,9.747368421052656,0.08559411146161935
checkins,9.78947368421055,0.08243953732912723
checkins,9.831578947368445,0.08096740273396424
checkins,9.87368421052634,0.08349106203995794
checkins,9.915789473684235,0.0904311251314406
checkins,9.95789473684213,0.09127234490010515
