business_id,name,latitude,longitude,categories
438285,DOCES E SALGADOS KRIK KRIK,-23.545055,-46.436527,"SALGADOS,SORVETERIA,CONFEITARIA,DOCERIA"
438306,LAURECI RIBEIRO DE OLIVEIRA ME,-23.550134,-46.436233,"SORVETERIA,DOCERIA"
438352,TATHY BOMBONIERE ME DE ELIZABETH MARIA DE JESUS,-23.549366,-46.432918,"BOMBONIERE,SORVETERIA,DOCERIA"
438402,MARIZA PAULA ALVES ME,-23.544732,-46.432754,"SORVETERIA,DOCERIA"
438447,SONIA HITOMI KAWAMURA ME,-23.539291,-46.44861,"SORVETERIA,DOCERIA"
438462,LUIZ ANTONIO ROSA REPRESENTACOES,-23.539092,-46.447362,"SORVETERIA,DOCERIA"
438473,ELIETE DE ARAUJO OLIVIVEIRA ME,-23.539001,-46.44648,"SORVETERIA,DOCERIA"
438562,COMERCIO DE DOCES MACENO LTDA-ME,-23.539418,-46.441043,"SORVETERIA,COMERCIO,CONFEITARIA,DOCERIA"
438573,LENIVAL LUZETTI LIMA-ME,-23.537416,-46.441959,"SORVETERIA,DOCERIA"
438705,BARRAQUINHA PRODUTOS ALIMENTICIOS LTDA ME,-23.530411,-46.44561,"ALIMENTOS,SORVETERIA,DOCERIA,PRODUTOS"
438707,SILMA LINS DOCERIA ME,-23.530411,-46.44561,"SORVETERIA,CONFEITARIA,DOCERIA"
438747,ALTORRES SUCOS E SORVETES LTDA ME,-23.530542,-46.445427,"DOCERIA,SORVETERIA"
438864,XANDIVIKI COM DE DOCES LTDA ME,-23.53018,-46.444204,"SORVETERIA,CONFEITARIA,DOCERIA"
438866,L.H. PEIXOTO DOCES - ME,-23.530136,-46.444127,"SORVETERIA,CONFEITARIA,DOCERIA"
438944,OSWALDO RODRIGUES DOS SANTOS BOMBONIERE ME,-23.529727,-46.443088,"BOMBONIERE,SORVETERIA,DOCERIA"
439039,ANASTACIA CAROLINA SOARES ROSSETO ME,-23.529727,-46.443088,"SORVETERIA,DOCERIA"
439042,BOMBONIERE A BARATINHA LTDA ME,-23.529727,-46.443088,"BOMBONIERE,SORVETERIA,DOCERIA"
439064,BOMBONIERIE MARTANA LTDA ME,-23.529727,-46.443088,"BOMBONIERE,SORVETERIA,DOCERIA"
439111,IONE OLIVIA DE PAULA ME BOMBONIERE INONE,-23.529727,-46.443088,"BOMBONIERE,SORVETERIA,DOCERIA"
439195,SONIA E ARNALDO BOMBONIERE LTDA ME,-23.529727,-46.443088,"BOMBONIERE,SORVETERIA,DOCERIA"
439200,LOURIVAL DIAS DA SILVA ME,-23.529727,-46.443088,"SORVETERIA,DOCERIA"
439274,DOCE FESTA BARUSSI LTDA - LTDA,-23.542874,-46.439863,"SORVETERIA,CONFEITARIA,DOCERIA"
439275,S C R DELICATESSEN LTDA ME,-23.542874,-46.439863,"SORVETERIA,DOCERIA"
439320,KIKA DOCERIA E BOMBONIERIE LTDA - ME,-23.541598,-46.437487,"BOMBONIERE,SORVETERIA,CONFEITARIA,DOCERIA"
439359,MARIA APARECIDA DOS SANTOS - BAR E BOMBONIERI-ME,-23.53967,-46.439221,"BOMBONIERE,SORVETERIA,DOCERIA"
439582,PEDRO JOSE LUCAS ME,-23.581309,-46.428699,"SORVETERIA,DOCERIA"
439598,MARIA DE FATIMA MORAIS SANCHES ME,-23.581309,-46.428699,"SORVETERIA,DOCERIA"
439693,ELAINE MARIA DA COSTA MELO ME,-23.591352,-46.414609,"SORVETERIA,DOCERIA"
439709,ANTONIO DA SILVA SANTOS-ME,-23.590242,-46.412158,"SORVETERIA,DOCERIA"
439737,MARIEDES FERREIRA DE ARRUDA ME,-23.5886,-46.408283,"SORVETERIA,DOCERIA"
439754,CLAUDINES DA SILVA MATOS ME,-23.583352,-46.408515,"SORVETERIA,DOCERIA"
439793,GERALDO SEVERINO BRITO DE ARAUJO ME,-23.589579,-46.404891,"SORVETERIA,DOCERIA"
439841,ANDREZA BAZAR E BOMBONIERE LTDA ME,-23.580477,-46.405364,"BOMBONIERE,SORVETERIA,DOCERIA"
440065,ANTONIO PEREIRA OLIVEIRA B. SORVETERIA ME,-23.55466,-46.432176,"DOCERIA,SORVETERIA"
440066,ILDEBRANDO DANTAS DA SILVA JUNIOR ME,-23.55466,-46.432176,"SORVETERIA,DOCERIA"
440069,ELIZA CORRAL BOMBONIERE - ME,-23.55466,-46.432176,"BOMBONIERE,SORVETERIA,DOCERIA"
440096,NEUZA MARIA TERRABUIO-ME,-23.552418,-46.430824,"SORVETERIA,DOCERIA"
440145,SHOP HOUSE BOMBONIERE COMERCIO LTDA ME,-23.550517,-46.429046,"BOMBONIERE,SORVETERIA,COMERCIO,DOCERIA"
440213,VERA LUCIA MARIA DOS SANTOS VIOTTO ME,-23.547808,-46.427761,"SORVETERIA,DOCERIA"
440235,ANTONIO MOREIRA DA SILVA BAR E MERCEARIA ME,-23.544846,-46.427789,"SORVETERIA,MERCEARIA,DOCERIA"
440515,SIDNEI DE OLIVEIRA BOMBONIERE ME,-23.542932,-46.424987,"BOMBONIERE,SORVETERIA,DOCERIA"
440567,LESTE COM.DOCES E MIUD. LTDA.,-23.538858,-46.426314,"SORVETERIA,CONFEITARIA,DOCERIA"
440665,PEDRO DA SILVA PINTO MAT.P/CONSTRUCAO ME,-23.543399,-46.423572,"SORVETERIA,DOCERIA"
440688,COMERCIO DE FRIOS E BOMBONIERE SAN MAIA LTDA ME,-23.543399,-46.423572,"BOMBONIERE,SORVETERIA,COMERCIO,DOCERIA"
440697,SIZENANDO JORGE FERREIRA DIVERSOES ME,-23.543754,-46.42264,"SORVETERIA,DOCERIA"
440814,BOMBONIERI LEAL LIMA LTDA ME,-23.528458,-46.423813,"BOMBONIERE,SORVETERIA,DOCERIA"
440870,ELISA YVONE TALPO ME,-23.528512,-46.418164,"SORVETERIA,DOCERIA"
441009,DOCES IMPERIAL LTDA,-23.544038,-46.415374,"SORVETERIA,CONFEITARIA,DOCERIA"
441126,BIGMEL INDUSTRI COM. DE DOCES LTDA - ME,-23.559986,-46.405942,"SORVETERIA,CONFEITARIA,DOCERIA"
441162,RAUL AUGUSTO DE ALMEIDA JUNIOR ME,-23.552727,-46.405546,"SORVETERIA,DOCERIA"
441168,ANGELITA MARQUES DA SILVA ME,-23.556536,-46.40234,"SORVETERIA,DOCERIA"
441246,MARIA NILCE RODRIGUES DA COSTA BOMB.-ME.,-23.548917,-46.402344,"SORVETERIA,DOCERIA"
441247,WALDEMAR FERREIRA BOMBONIERE - ME,-23.550989,-46.400708,"BOMBONIERE,SORVETERIA,DOCERIA"
441330,DISTRIBUIDORA DE DOCES E PRODS.ALIM.FAVARON LTDA ME,-23.542795,-46.415738,"SORVETERIA,CONFEITARIA,DOCERIA,DISTRIBUIDOR"
441436,DOCES IMPERIAL LTDA,-23.541265,-46.411932,"SORVETERIA,CONFEITARIA,DOCERIA"
441701,JOSE DE SOUZA BOMBONIERE E MERCEARIA - ME,-23.534283,-46.410851,"BOMBONIERE,SORVETERIA,MERCEARIA,DOCERIA"
441780,SEVERINO BENTO DA COSTA - MES,-23.543496,-46.401967,"SORVETERIA,DOCERIA"
441782,DOCERIA GELEIA DOCURA LTDA ME,-23.54297,-46.401931,"SORVETERIA,CONFEITARIA,DOCERIA"
441922,ANTONIO FRANCISCO DE LIMA,-23.526446,-46.465015,"SORVETERIA,DOCERIA"
441982,HIKOITI IVAHARA BOMB.ME,-23.52051,-46.461226,"SORVETERIA,DOCERIA"
442017,W RANGEL DE ARRUDA ME,-23.518717,-46.464295,"SORVETERIA,DOCERIA"
442219,JOCELY DOS SANTOS BOMBONIERE-ME,-23.524609,-46.455657,"BOMBONIERE,SORVETERIA,DOCERIA"
442239,N S BACCHIM BOMBONIERE ME,-23.526656,-46.453108,"BOMBONIERE,SORVETERIA,DOCERIA"
442247,ANTONIO DE OLIVEIRA LIMA - BOMBONIERI - ME,-23.524406,-46.454558,"BOMBONIERE,SORVETERIA,DOCERIA"
442287,IONI GONCALVES DE OLIVEIRA BOMBONIERI ME,-23.526101,-46.452541,"BOMBONIERE,SORVETERIA,DOCERIA"
442339,EZEQUIEL ARANHA BOMBONIERE ME,-23.523016,-46.450226,"BOMBONIERE,SORVETERIA,DOCERIA"
442420,JOSE PEDRO DA SILVA NETO - BAR - ME,-23.512864,-46.453786,"SORVETERIA,DOCERIA"
442441,M.H.B. SILVA BOMBINIERE-ME,-23.518043,-46.451125,"SORVETERIA,DOCERIA"
442443,EMPORIO E BOMBONIERE J. ELIANE LTDA ME,-23.518131,-46.450822,"BOMBONIERE,SORVETERIA,DOCERIA"
442455,LEONICE SILVA ALVES MERCEARIA ME,-23.516366,-46.451191,"SORVETERIA,MERCEARIA,DOCERIA"
442466,BOMBONIERE MAFRA LTDA - ME,-23.51608,-46.450395,"BOMBONIERE,SORVETERIA,DOCERIA"
442618,DISTRIB DE DOCES ALGO MELHOR LTDA-ME,-23.505585,-46.462135,"SORVETERIA,CONFEITARIA,DOCERIA"
442689,ANGELUCAS DISTRIB.PROD.ALIM.LTDA,-23.504577,-46.456891,"SORVETERIA,DOCERIA"
442696,VALDECI GABRIEL DAS NEVES ME,-23.504577,-46.456891,"SORVETERIA,DOCERIA"
442786,HELIO P. DE LIMA ALIMENTOS - ME,-23.504577,-46.456891,"ALIMENTOS,SORVETERIA,DOCERIA"
442787,VALTER GOMES DE CARVALHO - ME,-23.504577,-46.456891,"SORVETERIA,DOCERIA"
442814,BOMBONIERE NATAMARC LTDA - ME,-23.501745,-46.464173,"BOMBONIERE,SORVETERIA,DOCERIA"
442843,LINDOLPHO JOSE DE SOUZA - ME,-23.502219,-46.462717,"SORVETERIA,DOCERIA"
442869,BOMBONIERE CIRILU LTDA ME,-23.497228,-46.465016,"BOMBONIERE,SORVETERIA,DOCERIA"
442870,ROSALVO DA STRINDADE SORVETE ME,-23.497294,-46.464917,"DOCERIA,SORVETERIA"
442877,EDISON DA FONSECA RIBEIRO ME,-23.497891,-46.463946,"SORVETERIA,DOCERIA"
442904,LUIZ RODRIGUES DO PRADO BOMBONIERE ME,-23.496765,-46.461345,"BOMBONIERE,SORVETERIA,DOCERIA"
443001,W R M S O COM DE DOCES E ALIM LTDA ME,-23.508008,-46.453303,"SORVETERIA,CONFEITARIA,DOCERIA"
443021,DISTRIBUIDORA DE DOCES ANDRADE LTDA,-23.504734,-46.456179,"SORVETERIA,CONFEITARIA,DOCERIA,DISTRIBUIDOR"
443068,ANALIA F. CAVALCANTE LANDIM BOMBONIERE - ME,-23.509307,-46.452092,"BOMBONIERE,SORVETERIA,DOCERIA"
443069,EDVALDO G. BATINGA MERCEARIA - ME,-23.509298,-46.451809,"SORVETERIA,MERCEARIA,DOCERIA"
443070,ELAINE APARECIDA FERREIRA - ME,-23.510592,-46.451499,"SORVETERIA,DOCERIA"
443100,ROZINIRA ARAUJO DA SILVA ME,-23.507976,-46.449135,"SORVETERIA,DOCERIA"
443119,DISTR. DE PROD. ALIMENT. ATUAL LTDA,-23.504224,-46.451291,"ALIMENTOS,SORVETERIA,DOCERIA"
443225,LUCIA MARIA DANTAS - ME.,-23.500682,-46.453916,"SORVETERIA,DOCERIA"
443334,CASA DE DOCES SAO JOAO LTDA - ME,-23.498706,-46.453383,"SORVETERIA,CONFEITARIA,DOCERIA"
443410,MARIA APARECIDA AMORIM MALICIA ME,-23.499226,-46.452584,"SORVETERIA,DOCERIA"
443417,CANTINA UNIVERSITARIA CRUZEIRO DO SUL LTDA,-23.499161,-46.452488,"SORVETERIA,DOCERIA"
443421,LEONOR MARQUES DE NOBREGA ME,-23.500764,-46.451362,"SORVETERIA,DOCERIA"
443523,BAZAR E PAPELARIA JACUI LTDA ME,-23.497745,-46.449072,"SORVETERIA,PAPELARIA,DOCERIA"
443695,RAIMUNDO DE BRITO NETO ME,-23.518315,-46.447905,"SORVETERIA,DOCERIA"
443742,SIDNEY ADRIANO MENEZES SANTOS ME,-23.51656,-46.445344,"SORVETERIA,DOCERIA"
443865,MARIA APARECIDA DE ANDRADE QUITANDA - ME,-23.513062,-46.443308,"SORVETERIA,DOCERIA"
443882,CASSIANO CELESTRINO DA SILVA MONTEZUMA ME,-23.511723,-46.443196,"SORVETERIA,DOCERIA"
443940,DALVANICE APARECIDA ROCHA DOS SANTOS - ME,-23.521155,-46.439346,"SORVETERIA,DOCERIA"
444153,VALDICE REIS DA SILVA BOMBONIERE-ME,-23.517583,-46.432296,"BOMBONIERE,SORVETERIA,DOCERIA"
444371,NATALIA COMERCIO DE DOCES LTDA ME,-23.504045,-46.440735,"SORVETERIA,COMERCIO,CONFEITARIA,DOCERIA"
444402,NELSON DE JESUS DIONIZIO ME,-23.502721,-46.446168,"SORVETERIA,DOCERIA"
444478,JORGE BRINER ME,-23.499756,-46.442689,"SORVETERIA,DOCERIA"
444484,ODETE SAMPAIO SILVA - ME,-23.502324,-46.442244,"SORVETERIA,DOCERIA"
444600,RICARDO OLIVEIRA DA FONSECA,-23.495719,-46.440536,"SORVETERIA,DOCERIA"
444705,ABDUL KARIM SOUBH ME,-23.507129,-46.435376,"SORVETERIA,DOCERIA"
444729,MARIA ELENA GOIS FACHINETTI ME,-23.505961,-46.434646,"SORVETERIA,DOCERIA"
444831,JOAO BATISTA FERREIRA BOMBONIERI ME,-23.499788,-46.437516,"BOMBONIERE,SORVETERIA,DOCERIA"
444881,BOM BONIZ BOMBONIERE LTDA ME,-23.49502,-46.439238,"BOMBONIERE,SORVETERIA,DOCERIA"
444894,SAO DANIEL DOCERIA LTDA ME,-23.496686,-46.437767,"SORVETERIA,CONFEITARIA,DOCERIA"
444911,ZORAIDE CANDIDA DE BRITO-BOMBONIERI-ME,-23.496528,-46.437371,"BOMBONIERE,SORVETERIA,DOCERIA"
444955,MARIA DAS NEVES SILVA SAO PAULO ME,-23.500384,-46.435883,"SORVETERIA,DOCERIA"
445004,AGUINALDO PEREIRA DA SILVA - ME,-23.496965,-46.435794,"SORVETERIA,DOCERIA"
445033,DISTRIBUIDORA DE DOCES MARECHAL LTDA,-23.494764,-46.435775,"SORVETERIA,CONFEITARIA,DOCERIA,DISTRIBUIDOR"
445084,SWEET BOX DISTR DE PROD ALIMENTICIOS LTDA,-23.494858,-46.433196,"ALIMENTOS,SORVETERIA,DOCERIA"
445105,APARECIDA MESQUITA LOPES SANTANA ME,-23.491072,-46.463111,"SORVETERIA,DOCERIA"
445256,JOSE P. DA SILVA BOMBONIERE ME,-23.488968,-46.448952,"BOMBONIERE,SORVETERIA,DOCERIA"
445386,JOSE SOLOMBERGUE CALADO CORREIA ME,-23.490577,-46.445095,"SORVETERIA,DOCERIA"
445395,LANCHONETE E RESTAURANTE SAO MIGUEL LTDA - ME,-23.490593,-46.444922,"RESTAURANTE,SORVETERIA,LANCHONETE,DOCERIA"
445411,LUIZ CARLOS DE JESUS DOCES ME,-23.488173,-46.445807,"SORVETERIA,CONFEITARIA,DOCERIA"
445455,COMERCIO DE DOCES FENIX LTDA,-23.493263,-46.443082,"SORVETERIA,COMERCIO,CONFEITARIA,DOCERIA"
445541,DOCERIA OURO BRANCO LTDA - ME,-23.490796,-46.44307,"SORVETERIA,CONFEITARIA,DOCERIA"
445543,ANTONIO PERRONI FILHO ME,-23.490768,-46.443017,"SORVETERIA,DOCERIA"
445628,EMES COMERCIO DE DOCES LTDA ME,-23.492993,-46.440781,"SORVETERIA,COMERCIO,CONFEITARIA,DOCERIA"
445637,AMAPLAS COMERCIO DE EMBALAGENS LTDA.,-23.492101,-46.44178,"SORVETERIA,COMERCIO,EMBALAGENS,DOCERIA"
445647,CAPRICE DOCERIA LTDA.ME.,-23.49206,-46.441891,"SORVETERIA,CONFEITARIA,DOCERIA"
445650,BOMBONIERI ELI & MAR LTDA ME,-23.491537,-46.44222,"BOMBONIERE,SORVETERIA,DOCERIA"
445654,GE DOCES BOMBONIERE LTDA ME,-23.49083,-46.442413,"BOMBONIERE,SORVETERIA,CONFEITARIA,DOCERIA"
445771,APARECIDA CHENG ME,-23.490763,-46.441018,"SORVETERIA,DOCERIA"
445834,BESK COMERCIO DE DOCES EM GERAL LTDA,-23.4928,-46.439711,"SORVETERIA,COMERCIO,CONFEITARIA,DOCERIA"
445951,SERGIO MARCELLI RODRIGUES - DOCES,-23.492158,-46.439186,"SORVETERIA,CONFEITARIA,DOCERIA"
446157,MARIA DAS DORES FERREIRA LIMA-ME.,-23.486149,-46.433905,"SORVETERIA,DOCERIA"
446189,JOSE ROGERIO DA SILVA CALADO ME,-23.525168,-46.432223,"SORVETERIA,DOCERIA"
446190,ROZELI SOCORRO DA SILVA ME,-23.525178,-46.431321,"SORVETERIA,DOCERIA"
446273,NELITA TEIXEIRA JARDIM BOMBONIERI ME,-23.51879,-46.432207,"BOMBONIERE,SORVETERIA,DOCERIA"
446303,MILTON ALVES MARTINS DOCES ME,-23.516179,-46.426585,"SORVETERIA,CONFEITARIA,DOCERIA"
446305,BOMBONIERE E MERCEARIA BABALU CEMA LTDA-ME,-23.519054,-46.425794,"BOMBONIERE,SORVETERIA,MERCEARIA,DOCERIA"
446342,HERMINIA DA SILVA OLIVEIRA ME,-23.51435,-46.424245,"SORVETERIA,DOCERIA"
446539,MARIA JOSE DE MORAIS VERNIZZI ME.,-23.518585,-46.423123,"SORVETERIA,DOCERIA"
446661,MAGNO DE SOUZA SILVA MIUDEZAS ME,-23.509258,-46.431443,"SORVETERIA,DOCERIA"
446693,ANTONIO JULIO GERALDO ME,-23.508759,-46.429144,"SORVETERIA,DOCERIA"
446701,EDILEUZA RAMOS BONFIM AMARAL ME,-23.506884,-46.431568,"SORVETERIA,DOCERIA"
446835,EUNICE DOS SANTOS SILVA,-23.497157,-46.430444,"SORVETERIA,DOCERIA"
446866,THELMA CLARA GOMES ME,-23.4986,-46.42958,"SORVETERIA,DOCERIA"
447012,ROSELI ALVES BARROSO BOMBONIERI E MERCEARIA-ME,-23.497366,-46.424104,"BOMBONIERE,SORVETERIA,MERCEARIA,DOCERIA"
447137,BOMBONIERE E LAN.FORMIGUINHAS LT-ME,-23.503173,-46.421372,"BOMBONIERE,SORVETERIA,DOCERIA"
447275,JORGE ALBERTO DOS SANTOS,-23.497432,-46.422594,"SORVETERIA,DOCERIA"
447288,IZAIAS GUIMARAES - ME,-23.495508,-46.42254,"SORVETERIA,DOCERIA"
447508,JOSE MARCOS DE SOUZA ME,-23.517731,-46.412379,"SORVETERIA,DOCERIA"
447517,BOMBONIERE TITIANE LTDA- ME,-23.516823,-46.412747,"BOMBONIERE,SORVETERIA,DOCERIA"
447539,RAIMUNDO HOLANDA FERNANDES ME,-23.517559,-46.41167,"SORVETERIA,DOCERIA"
447546,JOSE DE LOURDES CANDIDO ME,-23.516822,-46.410061,"SORVETERIA,DOCERIA"
447565,RUBENS SANCHES PADILHA BOMBONIERE-ME,-23.512204,-46.41132,"BOMBONIERE,SORVETERIA,DOCERIA"
447571,COM.DOCES CASTILHO & SEREFOGLON LTDA-ME,-23.511049,-46.410584,"SORVETERIA,CONFEITARIA,DOCERIA"
447671,MARIA NEIDE PEREIRA DA COSTA BOMBONIERE ME,-23.518451,-46.399849,"BOMBONIERE,SORVETERIA,DOCERIA"
447687,DAVINO LOPES COUTINHO,-23.514291,-46.399781,"SORVETERIA,DOCERIA"
447702,GENEZIO VIEIRA DOS SANTOS BOMBONIERE ME,-23.507764,-46.415822,"BOMBONIERE,SORVETERIA,DOCERIA"
447741,BUFFET E CONFEITARIA SAO BENEDITO LTDA-ME,-23.508263,-46.413773,"BUFFET,SORVETERIA,CONFEITARIA,DOCERIA"
447803,DOCERIA E SORV.ESTR.DO AMANHA LT-ME,-23.505091,-46.412607,"SORVETERIA,CONFEITARIA,DOCERIA"
447815,COLEGIAL & BANANA SPLIT SORVETERIA LTDA - ME,-23.504545,-46.412592,"DOCERIA,SORVETERIA"
447857,MARIA APARECIDA SANTANA - ME,-23.507906,-46.409844,"SORVETERIA,DOCERIA"
447866,EDMUNDO CARDOSO DO NASCIMENTO - ME,-23.510228,-46.408018,"SORVETERIA,DOCERIA"
447952,ROBERTO VITAL DA SILVA - BOMBONIERE ME,-23.499681,-46.413758,"BOMBONIERE,SORVETERIA,DOCERIA"
448036,BERENICE FERREIRA DOS SANTOS BOMBONIERE ME,-23.499233,-46.408558,"BOMBONIERE,SORVETERIA,DOCERIA"
448321,ANTONIO C. N. CASTILHO BOMBONIERE-ME,-23.500194,-46.401276,"BOMBONIERE,SORVETERIA,DOCERIA"
448432,MOACIR DA SILVA-ME,-23.498362,-46.399548,"SORVETERIA,DOCERIA"
448470,JOSE JOAO QUINTAES BOMBONIERE ME,-23.49763,-46.400061,"BOMBONIERE,SORVETERIA,DOCERIA"
448571,SEVERINA M.DOS SANTOS PEREIRA SORVETE ME,-23.495222,-46.399629,"DOCERIA,SORVETERIA"
448639,MARIA DA CONCEICAO DIAS ALMEIDA - ME,-23.494307,-46.432201,"SORVETERIA,DOCERIA"
448652,ANTONIO ELINO SOUZA EUFRASINO ME,-23.494307,-46.432201,"SORVETERIA,DOCERIA"
448659,DEBORA SANTOS SILVA - ME,-23.494307,-46.432201,"SORVETERIA,DOCERIA"
448681,BAR COM.SUCOS MARCELO E MAURILIO LTDA ME,-23.494469,-46.431496,"SORVETERIA,DOCERIA"
448708,JOSE RODRIGUES DE OLIVEIRA DOCES E SORVETES - ME.,-23.493154,-46.428486,"DOCERIA,CONFEITARIA,SORVETERIA"
448720,A A DE OLIVEIRA BOMBONIERE ME,-23.488732,-46.431951,"BOMBONIERE,SORVETERIA,DOCERIA"
448827,MARIA APARECIDA BICHARA ME,-23.494096,-46.424368,"SORVETERIA,DOCERIA"
448859,MARIA JOSE REGIS MENDONCA - ME.,-23.48649,-46.427373,"SORVETERIA,DOCERIA"
448996,FRANCISCO RODRIGUES DE SOUZA BOMBON ME,-23.484322,-46.427049,"BOMBONIERE,SORVETERIA,DOCERIA"
449195,J R BOMBONIERE LTDA ME,-23.492761,-46.420211,"BOMBONIERE,SORVETERIA,DOCERIA"
449211,SEVERINO RAMOS SILVA MERCEARIA ME,-23.490226,-46.422427,"SORVETERIA,MERCEARIA,DOCERIA"
449272,HUMBERTO ALVES BORGES BOMBONIERE ME,-23.493478,-46.41963,"BOMBONIERE,SORVETERIA,DOCERIA"
449293,NATALICIO LINO DOS SANTOS ME,-23.491957,-46.419125,"SORVETERIA,DOCERIA"
449301,JOANA FRANCISCA SANTOS BAR E EMPORIO ME,-23.49105,-46.419792,"SORVETERIA,DOCERIA"
449302,MARCOS ANTONIO ANACL BOMBONIERE ME,-23.491031,-46.419794,"BOMBONIERE,SORVETERIA,DOCERIA"
449358,PERCIVAL VIEIRA DOS ANJOS-ME,-23.490152,-46.419711,"SORVETERIA,DOCERIA"
449423,BOMBONIERE VILA MARA LTDA - ME,-23.483828,-46.421743,"BOMBONIERE,SORVETERIA,DOCERIA"
449451,RUBENS PRECARO BOMBONIERE ME,-23.480798,-46.422334,"BOMBONIERE,SORVETERIA,DOCERIA"
449465,SERGIO JOSE DE SOUZA - ME,-23.479204,-46.423067,"SORVETERIA,DOCERIA"
449503,AMADEU MANOEL DA SILVA ME,-23.484907,-46.418998,"SORVETERIA,DOCERIA"
449620,MARIA PEREIRA ARAUJO ARAUJO - ME,-23.477108,-46.426357,"SORVETERIA,DOCERIA"
449670,ANGELA MARIA CERUTTI SABADINI DOCES-ME,-23.476432,-46.419097,"SORVETERIA,CONFEITARIA,DOCERIA"
449846,ELISETE DOS SANTOS LIMA ME,-23.490408,-46.415153,"SORVETERIA,DOCERIA"
449885,LOURIVAL JOSE ALVES BOMBONIERE - ME,-23.488738,-46.412672,"BOMBONIERE,SORVETERIA,DOCERIA"
449896,DUDA BOMBONIERE ART ESC E ARM LTDA,-23.49444,-46.411397,"BOMBONIERE,SORVETERIA,DOCERIA"
449939,ELIZETH DE FATIMA DA SILVA RIBEIRO ME,-23.492564,-46.409638,"SORVETERIA,DOCERIA"
449950,COM. DE DOCES E BEBIDAS BENICIO LTDA ME,-23.49091,-46.408433,"BEBIDAS,SORVETERIA,CONFEITARIA,DOCERIA"
449976,ILDA BRANDAO BARBOSA-ME,-23.489117,-46.40816,"SORVETERIA,DOCERIA"
450019,ARISTEU RODRIGUES PEREIRA ME,-23.480964,-46.412729,"SORVETERIA,DOCERIA"
450052,EXPLOSAO DOCES LTDA,-23.494527,-46.405175,"SORVETERIA,CONFEITARIA,DOCERIA"
450099,CRISTINA CHAVES E SOUZA - ME,-23.492949,-46.402015,"SORVETERIA,DOCERIA"
450114,JOSE NOE LUIZ DE SOUZA ME,-23.494348,-46.399571,"SORVETERIA,DOCERIA"
450115,HEMOGENES DE SOUZA -ME,-23.494348,-46.399571,"SORVETERIA,DOCERIA"
450146,MIRANDELA SELF SERVICE HOT DOG E SORVETES LTDA,-23.494348,-46.399571,"DOCERIA,SORVETERIA"
450411,CELIA RODRIGUES DA SILVA CONFECCOES ME,-23.563439,-46.398296,"SORVETERIA,DOCERIA,CONFECCOES"
450820,HG COM.PROD.ALIMENTICIOS LTDA-ME,-23.523918,-46.395684,"ALIMENTOS,SORVETERIA,DOCERIA"
450911,MARINHO LOPES DE ALMEIDA-ME,-23.512539,-46.396078,"SORVETERIA,DOCERIA"
451007,COM. E DISTRIB. DE DOCES KIKAS LTDA ME,-23.511041,-46.383673,"SORVETERIA,CONFEITARIA,DOCERIA"
451025,NELSON DE LIMA FILHO-ME,-23.511041,-46.383673,"SORVETERIA,DOCERIA"
451137,GILMAR ZURLO GARCIA ME,-23.506619,-46.39544,"SORVETERIA,DOCERIA"
451182,ROTISSERIE E BUFFET ALPHA QUATRO LTDA-ME,-23.510353,-46.393894,"BUFFET,ROTISSERIE,SORVETERIA,DOCERIA"
451266,JOSE AIRTON CAVALCANTE DE FREITAS-ME,-23.503099,-46.391658,"SORVETERIA,DOCERIA"
451292,JULIO CESAR ZANQUIM ME,-23.499086,-46.399036,"SORVETERIA,DOCERIA"
451493,BOMBONIERE BARAO LTDA. - ME.,-23.498529,-46.394819,"BOMBONIERE,SORVETERIA,DOCERIA"
451600,BOMBONIERE OURO FINO LTDA ME,-23.508557,-46.386024,"BOMBONIERE,SORVETERIA,DOCERIA"
451654,LUZIANE RODRIGUES BONFIM ME,-23.500918,-46.389943,"SORVETERIA,DOCERIA"
451716,SAMUEL FERREIRA DE AMORIN - ME,-23.499429,-46.385414,"SORVETERIA,DOCERIA"
451766,RAIMUNDA UILZETE PRAXEDES DE MELO ME,-23.500457,-46.38499,"SORVETERIA,DOCERIA"
451826,MILTON MIGUEL DA SILVA-ME,-23.511348,-46.375304,"SORVETERIA,DOCERIA"
451835,LUCIA EFIGENIA SOUZA ALMEIDA BOMBONIERE,-23.511348,-46.375304,"BOMBONIERE,SORVETERIA,DOCERIA"
451907,RENATO TOZZI DE ALMEIDA BOMBONIERE ME,-23.506039,-46.379404,"BOMBONIERE,SORVETERIA,DOCERIA"
451982,FATIMA MONTEIRO DA EIRA-ME,-23.497533,-46.381612,"SORVETERIA,DOCERIA"
452113,SOCORRO DE CASTRO EDESSOM-ME,-23.496897,-46.371918,"SORVETERIA,DOCERIA"
452143,ANA MARIA OLIVEIRA DA SILVA BAZAR-ME,-23.498224,-46.369867,"SORVETERIA,DOCERIA"
452391,RENILDA CIRILA DA SILVA,-23.493006,-46.384369,"SORVETERIA,DOCERIA"
452514,BOMBONIERE SIPANS LTDA ME,-23.481125,-46.385251,"BOMBONIERE,SORVETERIA,DOCERIA"
452575,SONIA DA COSTA BROJATO ME,-23.49427,-46.37995,"SORVETERIA,DOCERIA"
452629,MANOEL ALVES DE ALMEIDA BOMBONIERE ME,-23.494621,-46.378703,"BOMBONIERE,SORVETERIA,DOCERIA"
